ID,Department,Manager,Location,DataFan
3037,Training,767,Hyderabad,no
3038,DivisionX,980,Madrid,no
3039,Technology,331,Birmingham,no
3040,DivisionX,867,Jakarta,no
3041,DivisionX,844,Beijing,no
3042,Technology,2066,Manila,no
3043,Training,1163,Birmingham,no
3044,DivisionY,882,Port Melbourne,no
3045,Training,1150,Birmingham,no
3046,Technology,578,Madrid,no
3047,Technology,578,Madrid,no
3048,Technology,578,Madrid,no
3049,Technology,578,Madrid,no
3050,Technology,578,Madrid,no
3051,Technology,578,Madrid,no
3052,Technology,578,Madrid,no
3053,Technology,578,Madrid,no
3054,DivisionY,74,Birmingham,no
3055,Training,2414,New Delhi,no
3056,Customer Services,1877,Manila,no
3057,Operations,93,Singapore,no
3058,Training,766,New Delhi,no
3059,Finance,465,Birmingham,no
3060,Customer Services,384,Birmingham,no
3061,Technology,578,Birmingham,no
3062,Technology,578,Madrid,no
3063,DivisionX,6,Birmingham,no
3064,DivisionX,Pamela Baxter [C],Birmingham,no
3065,DivisionZ,2069,Manila,no
3066,DivisionX,1045,Rio de Janeiro,no
3067,Technology,2404,Manila,no
3068,DivisionY,Kiran Reddy Vangala [C],India Operations Centre,no
3069,DivisionX,2473,Manila,no
3070,DivisionX,1955,Istanbul,no
3071,Technology,709,Manila,no
3072,Finance,1714,Birmingham,no
3073,Technology,320,Birmingham,no
3074,DivisionX,1916,Mexico City,no
3075,DivisionX,1524,Mexico City,no
3076,DivisionX,2853,Mexico City,no
3077,Technology,652,Manila,no
3078,Technology,690,Manila,no
3079,Technology,1191,Birmingham,no
3080,DivisionY,494,Birmingham,no
3081,Technology,697,Manila,no
3082,Legal,Paul Morton [C],Manila,no
3083,Technology,187,Birmingham,no
3084,DivisionX,236,Birmingham,no
3085,Technology,665,Manila,no
3086,Technology,694,Manila,no
3087,Technology,667,Manila,no
3088,DivisionY,494,Birmingham,no
3089,DivisionX,236,Birmingham,no
3090,DivisionY,54,Birmingham,no
3091,DivisionY,2060,New York,no
3092,DivisionY,2540,New York,no
3093,DivisionX,195,Istanbul,no
3094,DivisionX,236,Birmingham,no
3095,DivisionX,236,Birmingham,no
3096,DivisionX,236,Birmingham,no
3097,DivisionY,469,Beijing,no
3098,Training,700,Manila,no
3099,DivisionZ,2069,Manila,no
3100,DivisionZ,694,Manila,no
3101,Technology,1880,Manila,no
3102,DivisionY,1360,Port Melbourne,no
3103,DivisionY,857,Tokyo,no
3104,DivisionX,1201,New Delhi,no
3105,DivisionY,2374,New Delhi,no
3106,Technology,1351,Manila,no
3107,Technology,2530,Hyderabad,no
3108,Technology,2530,Hyderabad,no
3109,Technology,2530,Hyderabad,no
3110,Technology,2530,Hyderabad,no
3111,DivisionX,Archana Neelam [C],India Operations Centre,no
3112,DivisionX,2969,Dubai,no
3113,Customer Services,1877,Manila,no
3114,HR,2951,Port Melbourne,no
3115,Training,715,New Delhi,no
3116,Sales,130,Birmingham,no
3117,DivisionX,1066,Mexico City,no
3118,Finance,269,Birmingham,no
3119,DivisionY,1264,Birmingham,yes
3120,DivisionY,576,Birmingham,no
3121,DivisionX,2260,Birmingham,no
3122,Technology,461,Birmingham,no
3123,Technology,2530,Birmingham,no
3124,DivisionY,291,Birmingham,no
3125,Technology,149,Birmingham,no
3126,DivisionX,128,Birmingham,no
3127,Training,715,New Delhi,no
3128,Technology,Kishore Modali [C],Hyderabad,no
3129,Technology,2530,Hyderabad,no
3130,Training,1989,New Delhi,no
3131,Finance,2423,New Delhi,no
3132,Technology,3151,Birmingham,no
3133,Technology,346,Hyderabad,no
3134,Customer Services,2947,Manila,no
3135,HR,415,Manila,no
3136,DivisionX,3040,Jakarta,no
3137,DivisionX,2667,Chennai,no
3138,Technology,Kishore Modali [C],Hyderabad,no
3139,DivisionY,2496,Mumbai,no
3140,Technology,709,Manila,no
3141,Technology,3073,Birmingham,no
3142,Training,1895,Pakistan,no
3143,Customer Services,1346,Manila,no
3144,Training,788,Mumbai,no
3145,Training,2980,New Delhi,no
3146,HR,151,Manila,no
3147,Finance,3148,Madrid,no
3148,DivisionX,953,Madrid,no
3149,DivisionX,968,Madrid,no
3150,DivisionY,565,Birmingham,no
3151,Technology,359,Birmingham,no
3152,DivisionY,358,Birmingham,no
3153,Training,2104,Birmingham,no
3154,DivisionY,1963,Birmingham,yes
3155,Technology,320,Birmingham,yes
3156,DivisionX,2473,Birmingham,no
3157,DivisionX,948,Madrid,no
3158,DivisionX,Nishu Sinha [C],India Operations Centre,no
3159,DivisionX,Nishu Sinha [C],India Operations Centre,no
3160,DivisionX,1516,Mexico City,no
3161,DivisionX,1922,Mexico City,no
3162,DivisionX,854,Tokyo,no
3163,Finance,2801,Birmingham,no
3164,DivisionX,297,Birmingham,no
3165,Training,910,Port Melbourne,no
3166,DivisionX,Roop Chintal [C],Hyderabad,no
3167,Training,903,Sydney,no
3168,DivisionX,Archana Neelam [C],India Operations Centre,no
3169,Technology,1316,Birmingham,no
3170,Change Management,204,New York,no
3171,Technology,1531,New Delhi,no
3172,Technology,2472,Madrid,no
3173,DivisionX,1736,New York,no
3174,HR,2271,Manila,no
3175,Technology,688,Manila,no
3176,Technology,688,Manila,no
3177,Technology,2530,Hyderabad,no
3178,Training,811,Cape Town,no
3179,Training,812,Cape Town,no
3180,Operations,1126,India Operations Centre,no
3181,HR,151,Manila,no
3182,Operations,1126,Birmingham,no
3183,Technology,2530,Birmingham,no
3184,Technology,81,Birmingham,no
3185,Technology,578,Madrid,no
3186,DivisionY,172,Birmingham,no
3187,DivisionX,1077,Mexico City,no
3188,Technology,182,Birmingham,no
3189,Technology,182,Birmingham,no
3190,Technology,182,Birmingham,no
3191,DivisionX,Archana Neelam [C],India Operations Centre,no
3192,Facilities,55,Birmingham,no
3193,DivisionX,1034,Sao Paulo,no
3194,DivisionX,1916,Mexico City,no
3195,DivisionZ,694,Manila,no
3196,Customer Services,1341,Manila,no
3197,Customer Services,1369,Manila,no
3198,Technology,683,Manila,no
3199,Operations,1639,Birmingham,no
3200,DivisionY,402,New York,no
3201,DivisionY,1984,Beijing,no
3202,Training,1441,New Delhi,no
3203,Technology,578,New Delhi,no
3204,Technology,578,New Delhi,no
3205,Training,Punitha Rajamohan [C],India Operations Centre,no
3206,DivisionY,2791,New Delhi,no
3207,DivisionY,2496,Mumbai,no
3208,DivisionX,2459,Kolkata,no
3209,Technology,655,Manila,no
3210,DivisionX,605,Birmingham,no
3211,DivisionX,854,Tokyo,no
3212,Technology,1438,Manila,no
3213,Customer Services,1369,Manila,no
3214,Technology,1802,Manila,no
3215,DivisionX,1084,Bogota,no
3216,Technology,637,Manila,no
3217,DivisionX,236,Birmingham,no
3218,DivisionX,236,Birmingham,no
3219,DivisionX,236,Birmingham,no
3220,DivisionX,236,Birmingham,no
3221,DivisionX,236,Birmingham,no
3222,DivisionX,236,Birmingham,no
3223,DivisionX,236,Birmingham,no
3224,DivisionX,236,Birmingham,no
3225,DivisionX,236,Birmingham,no
3226,DivisionX,236,Birmingham,no
3227,DivisionX,236,Birmingham,no
3228,DivisionX,236,Birmingham,no
3229,Technology,637,Manila,no
3230,Technology,704,Manila,no
3231,Technology,2392,Manila,no
3232,DivisionY,428,India Operations Centre,no
3233,DivisionY,428,India Operations Centre,no
3234,Technology,1998,Birmingham,no
3235,Technology,416,Birmingham,no
3236,Technology,1191,Birmingham,no
3237,Technology,346,Chennai,no
3238,Technology,168,Birmingham,no
3239,Training,835,Beijing,no
3240,Technology,346,Chennai,no
3241,DivisionX,Nikhil Joshi [C],India Operations Centre,no
3242,Technology,268,Birmingham,no
3243,Technology,268,Birmingham,no
3244,Technology,641,Manila,no
3245,DivisionX,236,Birmingham,no
3246,DivisionX,236,Birmingham,no
3247,DivisionX,1014,Sao Paulo,no
3248,Customer Services,2685,Birmingham,no
3249,DivisionY,104,Birmingham,no
3250,DivisionY,2630,Birmingham,no
3251,DivisionY,534,Birmingham,no
3252,Training,558,Birmingham,no
3253,Customer Services,826,Cape Town,no
3254,DivisionY,2607,Birmingham,no
3255,Customer Services,257,Birmingham,no
3256,Communications,2664,Birmingham,no
3257,Technology,2530,Birmingham,no
3258,DivisionX,Kiran Sai [C],India Operations Centre,no
3259,DivisionX,1882,Madrid,no
3260,Finance,3148,Madrid,no
3261,Technology,677,Manila,no
3262,Training,821,Cape Town,no
3263,Training,821,Cape Town,no
3264,Finance,397,Birmingham,no
3265,DivisionZ,1244,Manila,no
3266,Technology,2098,Manila,no
3267,Technology,1316,New Delhi,no
3268,Technology,1316,New Delhi,no
3269,Technology,1354,Manila,no
3270,Finance,1893,Birmingham,no
3271,DivisionX,936,Madrid,no
3272,DivisionX,965,Madrid,no
3273,DivisionX,2994,Birmingham,no
3274,Technology,306,Birmingham,yes
3275,DivisionY,1223,Birmingham,no
3276,DivisionX,2994,Birmingham,no
3277,Technology,1449,Manila,no
3278,Technology,Michael Lamb (On Leave),Birmingham,no
3279,Customer Services,2947,Manila,no
3280,Technology,697,Manila,no
3281,Finance,465,Birmingham,no
3282,DivisionY,2006,Birmingham,no
3283,Operations,1126,India Operations Centre,no
3284,DivisionY,2060,Birmingham,no
3285,Legal,189,Birmingham,no
3286,Operations,1126,India Operations Centre,no
3287,DivisionY,2540,New York,no
3288,Customer Services,1877,Manila,no
3289,Technology,416,Birmingham,no
3290,Finance,2801,Birmingham,no
3291,Customer Services,155,Birmingham,no
3292,DivisionY,291,Birmingham,no
3293,Finance,338,Birmingham,no
3294,DivisionY,600,Birmingham,no
3295,Customer Services,2947,Manila,no
3296,DivisionX,1066,Mexico City,no
3297,Technology,705,Birmingham,no
3298,Technology,705,Birmingham,no
3299,Technology,578,New Delhi,no
3300,DivisionX,1077,Mexico City,no
3301,Technology,346,Chennai,no
3302,DivisionY,152,Birmingham,no
3303,Customer Services,2947,Manila,no
3304,Technology,655,Manila,no
3305,DivisionY,1468,New York,no
3306,Training,3127,New Delhi,no
3307,DivisionZ,1244,Manila,no
3308,Operations,1126,India Operations Centre,no
3309,Operations,1126,India Operations Centre,no
3310,Operations,1126,India Operations Centre,no
3311,Operations,1126,India Operations Centre,no
3312,Operations,1126,India Operations Centre,no
3313,Customer Services,1877,Manila,no
3314,DivisionX,981,Madrid,no
3315,DivisionX,621,Birmingham,no
3316,Training,2969,Dubai,no
3317,Technology,416,Birmingham,no
3318,DivisionX,596,Birmingham,no
3319,Technology,1752,Manila,no
3320,Technology,Kishore Modali [C],Hyderabad,no
3321,Technology,2530,Birmingham,no
3322,Technology,1449,Manila,no
3323,DivisionY,2507,Port Melbourne,no
3324,Training,918,Port Melbourne,no
3325,Finance,2823,Birmingham,no
3326,Technology,578,Madrid,no
3327,Technology,578,Madrid,no
3328,Technology,631,Manila,no
3329,DivisionX,318,Birmingham,no
3330,DivisionX,318,Birmingham,no
3331,Technology,578,Madrid,no
3332,Operations,1126,India Operations Centre,no
3333,Operations,1126,India Operations Centre,no
3334,Technology,2530,Birmingham,no
3335,Operations,1126,India Operations Centre,no
3336,Sales,533,Birmingham,no
3337,Technology,3073,Birmingham,no
3338,Finance,338,Birmingham,no
3339,Training,1895,Pakistan,no
3340,DivisionX,318,Birmingham,no
3341,Customer Services,2947,Manila,no
3342,DivisionY,1314,Birmingham,no
3343,DivisionX,1524,Mexico City,no
3344,Legal,2671,Birmingham,no
3345,DivisionX,Eileen Dessaso [C],Birmingham,no
3346,Technology,2029,Manila,no
3347,Technology,578,Birmingham,no
3348,Technology,578,Madrid,no
3349,DivisionX,Nishu Sinha [C],India Operations Centre,no
3350,DivisionX,2459,Kolkata,no
3351,Customer Services,1341,Manila,no
3352,Training,883,Port Melbourne,no
3353,Training,883,Port Melbourne,no
3354,Technology,578,New York,no
3355,Training,2862,India Operations Centre,no
3356,Technology,105,Birmingham,no
3357,Training,1606,Birmingham,no
